Subject,Category,ID,Question,Option1,Option2,Option3,Option4,Answer,KnowledgeTag,Explanation,KeywordTag
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,沙琪瑪為了增進保存性不宜使用,脫氧包裝,抗氧化劑,防腐劑,充氮包裝,3,保存方法,沙琪瑪本身就比較耐放，所以為了健康，我們盡量不要加防腐劑。,沙琪瑪
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,增進油麵之保存性不宜,添加過氧化氫(雙氧水),增加pH,使用冰水冷卻,降低噴油用量,1,保存方法,雙氧水雖然可以讓油麵放久一點，但是對身體不好，所以不可以用喔！,油麵
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,一般乾麵條最長之貯存時間為,一星期,一個月,六個月,數年,3,保存期限,乾麵條因為很乾，通常可以放半年這麼久喔。,乾麵條
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,蛋黃酥貯存時，最不適宜貯存於,-18℃,4℃,25℃,45℃,4,儲存溫度,蛋黃酥很怕熱，45度太燙了，會讓它很快壞掉，油也會變味。,蛋黃酥
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵條製作時，可添加適量,細砂糖,沙拉油,鹽,黃豆粉 對抑制生麵長霉，延長貯存期限很有幫助,3,材料添加,麵條裡面加一點點鹽巴，麵會比較Q，而且也比較不容易斷掉。,麵條製作
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,傳統麵食製品需使用熱保鮮或貯存之食品，其熱保鮮溫度應保持在攝氏,30,40,50,60℃以上,4,食品安全,像剛蒸好的包子、饅頭，如果還要保溫賣給客人，溫度要一直保持在60度以上，細菌才不會長出來。,熱保鮮
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何者不是麵食加工製品貯存期間可引起之問題,產品老化,油脂裂解酸敗,微生物敗壞,濕度增加,4,問題排除,麵食放久了會變質，但通常不會自己變濕，反而容易變乾或發霉。,麵食貯存
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵食製品貯存期間，添加下列何種材料無法延緩產品老化之問題,油脂,細砂糖,乳化劑,化學膨大劑,4,延緩方法,膨大劑是讓麵食變大變鬆的，跟讓麵食放久一點沒有關係喔。,產品老化
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,新鮮雞蛋常溫貯存時間增長，下列何者正確,氣室愈小,蛋黃變稀,蛋白黏稠度增加,越容易沉入水中,2,食材保鮮,蛋放太久不新鮮，裡面的蛋黃就會變得稀稀水水的。,雞蛋
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,銀絲捲熟製後經貯存一段時間會變硬，主要因素為,麵粉蛋白質變性,油脂凝固硬化,澱粉老化,鹽量太少,3,澱粉老化,麵粉做的食物放涼或放久了，裡面的澱粉會變硬，吃起來就不Q了，這就是澱粉老化。,銀絲捲
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何種產品的含水量最低，常溫貯存性最久,蛋黃酥,饅頭,兩相好,蔥油餅,1,含水保存,蛋黃酥裡面的水很少很少，所以就算放在外面，也比有水的食物放得久。,蛋黃酥
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,巧果經油炸後包裝貯存，會引起氧化酸敗的問題，以下那種材料可能是主因,麵粉,蛋,膨大劑,油炸油,4,油脂變質,巧果是用油炸的，放久了油會壞掉，吃起來就會有怪味，所以是油炸油的問題。,巧果
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,一般中式麵食成品，貯存溫度愈高，其貯存時間愈,長,短,沒影響,視麵粉蛋白質而定,2,保存影響,食物放越熱的地方，就越容易壞掉，所以能放的時間就越短。,貯存溫度
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何種原料對麵食製品減緩老化速度的影響最少,糖,油脂,奶粉,乳化劑,3,原料影響,奶粉主要是增加麵食的香味和營養，對讓麵食放久一點的效果比較小。,減緩老化
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,製作饅頭添加的乳化劑，使用親水親油平衡(HLB)值來表示乳化劑的親水性和親油性關係時,HLB值越小，親水性越強,HLB值越大，親水性越弱,HLB值越小，親油性越強,HLB值越大，親油性越強,3,添加劑,簡單來說，HLB值越小，代表這種東西越喜歡油，會幫助油和水混合在一起。,乳化劑
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵食製品的含水率會影響到澱粉的老化速度，下列何種含水量澱粉老化最快,10-30%,30-60%,60-100%,與含水量無關,2,含水影響,麵食裡的水分在30%到60%之間時，裡面的澱粉會最快變硬，吃起來就不Q了。,澱粉老化
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,豆沙餡常以食品水活性控制微生物生長繁殖，當水活性高微生物生長繁殖率高，而一般低水活性範圍是指,1.0以上,0.85-1.0,0.65-0.85,0.65以下,4,微生物控制,水活性就像食物裡有多少水可以讓細菌或黴菌開心成長。水活性越低，細菌就越難長，0.65以下就是水很少很少了。,水活性
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,冷凍水餃理貨及裝卸貨作業均應在攝氏幾度℃以下之場所進行，且作業應迅速，以避免產品溫度之異常變動,35℃,30℃,25℃,20℃,4,作業規範,處理冷凍水餃時，環境不能太熱，要在20度以下，而且動作要快，才不會讓水餃融化變質。,冷凍水餃
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,冷藏包子之中心溫度應保持在凍結點以上和攝氏幾度以下,20℃,15℃,10℃,7℃,4,冷藏溫度,冰箱裡的包子，中間的溫度要比結冰的0度高一點點，但是又不能超過7度，這樣包子才不會壞掉，也不會結冰。,冷藏包子
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,利用食品的水活性Aw(water activity)來貯存傳統麵食製品，其產品Aw在0.65~0.85，含水量在20~40%範圍內的食品是屬於何種水活性食品,高,中,低,無,2,食品分類,食物裡的水分活動力（水活性）如果是在0.65到0.85之間，就叫做「中水活性」食物。,水活性分類
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,當麵條乾燥時，熱會使水分自表面蒸發。一般而言，適當之濕度下，溫度越高水分蒸發的速率會愈,快,慢,沒影響,與溫度無關,1,水分蒸發,麵條要變乾，就是要把水拿掉。天氣越熱，水跑走的速度就越快。,麵條乾燥
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵條中的水分主要以自由水(free water)及結合水(bound water)的狀態存在，當食品乾燥時，最先被蒸發的水是,結合水,自由水,同時被蒸發,都不會被蒸發,2,乾燥原理,麵條裡有兩種水，一種是比較自由、容易跑掉的水，另一種是緊緊黏著麵粉的水。烘乾的時候，當然是自由的水會先跑光光。,麵條水分
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,沙琪瑪之水活性愈高，對油脂氧化及微生物生長速率的影響為,油脂氧化快,微生物生長速率慢,油脂氧化慢，微生物生長速率快,油脂氧化快，微生物生長速率慢,1,水活影響,沙琪瑪如果水比較多，裡面的油就比較容易壞掉，細菌也比較容易長出來。,沙琪瑪
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何種粉類經貯存後，最易潮濕結糰狀,小麥澱粉,玉米澱粉,麵粉,糖粉,4,食材特性,糖粉很細，也很容易吸水，所以放久了，如果沒有密封好，就會潮濕結塊。,糖粉
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何種麵食，較耐貯存或保存期限較長,燙麵麵食,發粉麵食,酥皮麵食,燒餅麵食,3,保存期限,酥皮類的點心，因為油脂含量高，水分少，所以比較不容易壞，可以放久一點。,酥皮麵食
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵食在儲存期間會進行不同程度的劣化(Deterioration)現象，包括失去感官性、營養價值、安全性以及美學上的吸引力等，下列何者麵食品劣化現象較快,乾麵條,油麵條,鳳梨酥,方塊酥,2,劣化速度,油麵裡面有油，放久了油容易壞掉，所以會比其他麵條更快變質。,油麵條
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,巴斯德殺菌法(Pasteurization)係指以下列何者溫度來加熱，以殺死病原菌及無芽孢細菌，但無法完全殺滅腐敗菌,100℃以上,120℃以上,140℃以上,100℃以下,4,殺菌方法,巴斯德殺菌法就是用不到100度C的溫度加熱，可以殺掉大部分壞菌，但不是全部，所以還要趕快吃掉。,巴斯德殺菌
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,下列何者麵食的劣化速度較快,牛舌餅,發糕,蛋黃酥,老婆餅,2,劣化速度,發糕因為水分比較多，也沒什麼油，放久了很容易變硬、變質，所以壞得比較快。,發糕
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,發酵麵食於產品製作時，發酵所產生的有機酸、酒精等成份，對該產品的影響,保存期限增加,酸鹼度(pH值)增加,保存期限減短,酸鹼度(pH值)不變,1,保存影響,像麵包、饅頭這種有發酵的食物，發酵會讓它產生一些東西，可以讓食物比較不容易壞，保存時間也會變長。,發酵麵食
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,包子、饅頭使用熱藏法貯存販售時，其溫度應保持在幾℃以上,30℃,40℃,50℃,60℃,4,食品安全,熱騰騰的包子饅頭，如果要一直保持溫熱賣給客人，溫度一定要在60度以上，這樣才安全，細菌才不會偷偷長出來。,熱藏溫度
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,麵食製品貯存時，易遭受微生物污染而使品質劣化，下列微生物對耐鹽性的強弱排序，何者正確,黴菌>酵母菌>細菌,黴菌<酵母菌<細菌,黴菌>酵母菌<細菌,黴菌、酵母菌、細菌都一樣,1,食物污染,食物裡的微生物，有些比較不怕鹹，有些比較怕。黴菌最不怕鹹，再來是酵母菌，最怕鹹的是細菌。,微生物耐鹽
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,蒸蛋糕使用之雞蛋，經一段時間貯存後，其新鮮度會降低，會使,pH值提高,pH值降低,pH值不變,蛋白的打發性變佳,1,食材知識,雞蛋放太久會變得不新鮮，這時候它的 pH 值（酸鹼值）會變高。,雞蛋
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,蒸蛋糕使用之雞蛋，應以下列何種溫度貯存較佳,冷凍,冷藏,室溫,60℃,2,食材保鮮,雞蛋要放在冰箱冷藏，才能保持新鮮，不容易壞掉。,雞蛋
[丙級學科題庫] 中式麵食加工,工作項目 07：中式麵食加工貯存,,禁止使用於麵食的漂白劑(吊白塊rongalit)，其對人體有害的主要成分是,二氧化硫,甲醛,過氧化氫,甲苯,2,食品安全,吊白塊有毒不可以吃，裡面的甲醛會傷害身體，千萬不能加。,吊白塊
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,1,吧檯設備器具的維護及清潔工作是誰的任務?,工程部及清潔員,餐飲部及餐務部,飲務部及養護組,飲務員及助理員,4,吧檯類型,飲務員和助理員就像吧檯的小管家，負責把所有的杯子和機器洗乾淨並照顧好。,Mini Bar
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,2,"由餐廳服務人員點單(Order),再由餐廳服務人員將調製好的飲料送至顧客餐桌上,此種供應飲料之吧檯型態稱之為:",Front Bar,Open Bar,Service Bar,Lounge,3,吧檯類型,Service Bar 就像是飲料的秘密基地，服務生點完單後去那裡拿飲料，再送到客人的桌上。,Lobby Bar
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,3,吧檯內的Under Bar 指,放托盤的地方,出納收錢的地方,陳列、儲存酒的地方,飲務員工作的地方,4,活動類型,Under Bar 就是吧檯裡面、客人的視線下方，那是飲料師傅大顯身手、準備飲料的工作區。,Cocktail Party
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,4,"吧檯檯前,作為顧客座位使用的高腳椅稱為:",Bar Chair,Bar Stool,High Chair,Arm Chair,2,吧檯設備,Bar Stool 就是吧檯前面那種高高的椅子，讓客人可以坐得高高的，舒服地喝飲料。,Soda Gun
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,5,以下那一項是飲務員的工具(Bartender Tools)?,Coaster、Straw,Cocktail Shaker、Jigger,Cocktail Station、Sink,Ice Making Machine、Refrigerator,2,設備用途,雪克杯用來搖飲料，量酒器用來量多少，這兩樣都是飲料師傅最重要的小幫手。,義式咖啡機
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,6,"吧檯杯子洗好時,應先置放何處?",置杯架(Glass Display),雞尾酒工作檯(Cocktail Station),瀝水墊(Drain Board),冰箱(Refrigerator),3,食材種類,杯子洗好後要放在瀝水墊上讓水滴乾，就像我們洗完碗要放在架子上晾乾一樣。,飲料裝飾
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,7,"從製冰機的儲冰槽內取冰塊,應該使用何種工具較佳?",冰夾(Ice Tong),冰鏟(Ice Scoop),冰桶 (Ice Bucket),吧匙(Bar Spoon),2,職務內容,拿冰塊要用專門的冰鏟，這樣既衛生又方便，千萬不能直接用手去抓喔！,營業準備
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,8,串聯飲料裝飾品所用的小叉子稱為,Garnish Tray,Fruit Fork,Cocktail Fork,Cocktail Pick,4,食材種類,Cocktail Pick 就像是漂亮的小牙籤，把水果串在一起放在杯子邊，讓飲料變得更美。,裝飾物材料
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 01: 吧檯清潔,9,"工作檯(Bar Station)邊的一個放冰塊槽,稱為:",Ice Bin,Sink,Ice Cooler,Ice Bucket,1,職務內容,Ice Bin 就是吧檯裡專門放冰塊的小池子，讓師傅隨時都能拿到冰塊來調飲料。,吧檯靈魂
